order_id,client_id,measurement_id,artisan_id,garment_type,fabric_type,order_complexity_score,order_status,order_date,delivery_date,delivery_days,delivered_on_time,client_age,client_location,client_gender,chest_cm,waist_cm,hip_cm,shoulder_cm,arm_length_cm,inseam_cm,recorded_at,artisan_location,years_experience,average_rating,specialty
351,258,515,22,Agbada,Silk,2.55,Pending,2025-07-16 06:40:38.568593,2025-07-26 06:40:38.568593,10,1,18,Kano,Female,115.11,92.14,93.47,41.69,69.48,78.8,2025-11-19 06:40:38.402523,Lagos,11,5.0,Kidswear
352,265,527,120,Suit,Silk,2.03,Pending,2025-12-08 06:40:38.568976,2025-12-20 06:40:38.568976,12,1,26,Kano,Female,117.18,102.41,126.38,47.07,73.59,78.06,2025-01-28 06:40:38.402743,Abuja,3,3.93,Bridal
353,225,442,7,Agbada,Ankara,2.71,In Progress,2026-02-14 06:40:38.569392,2026-03-07 06:40:38.569392,21,0,48,Abuja,Female,109.63,82.51,80.57,49.39,66.89,94.68,2024-11-18 06:40:38.401051,Abuja,7,4.4,Menswear
354,110,215,77,Dress,Silk,1.53,Pending,2025-03-16 06:40:38.569778,2025-04-01 06:40:38.569778,16,0,51,Kano,Female,94.42,66.84,115.66,49.49,62.26,83.37,2024-08-06 06:40:38.396502,Abuja,9,4.11,Menswear
355,179,347,48,Suit,Wool,2.84,Pending,2025-02-18 06:40:38.570157,2025-03-11 06:40:38.570157,21,0,48,Port Harcourt,Male,101.46,100.04,93.31,38.02,69.43,77.72,2025-05-10 06:40:38.398984,Abuja,15,4.01,Kidswear
356,274,544,14,Shirt,Cotton,1.19,Completed,2025-11-13 06:40:38.570560,2025-11-21 06:40:38.570560,8,1,24,Ibadan,Male,101.9,102.97,99.04,37.97,74.63,84.68,2023-11-16 06:40:38.403108,Kano,7,4.17,Corporate
357,163,317,65,Agbada,Linen,3.69,Pending,2025-08-16 06:40:38.571024,2025-08-20 06:40:38.571024,4,1,21,Lagos,Female,93.04,77.81,129.01,46.42,67.74,69.92,2023-11-26 06:40:38.398453,Lagos,9,4.37,Womenswear
358,10,17,99,Shirt,Linen,2.56,Completed,2025-07-25 06:40:38.571443,2025-08-03 06:40:38.571443,9,1,48,Ibadan,Male,114.01,84.43,125.18,36.02,57.41,90.82,2025-03-05 06:40:38.392532,Kano,5,3.55,Womenswear
359,148,291,98,Suit,Silk,2.3,Pending,2025-06-02 06:40:38.571834,2025-06-07 06:40:38.571834,5,1,35,Kano,Male,83.56,106.36,91.59,35.75,72.12,91.52,2024-01-03 06:40:38.397946,Lagos,17,4.54,Menswear
360,106,208,16,Shirt,Wool,4.63,Completed,2025-12-04 06:40:38.572235,2025-12-24 06:40:38.572235,20,0,54,Lagos,Female,91.97,82.43,124.06,38.43,71.29,86.89,2023-07-26 06:40:38.396377,Port Harcourt,12,3.65,Womenswear
361,120,237,59,Agbada,Cotton,1.67,In Progress,2025-04-23 06:40:38.572627,2025-05-12 06:40:38.572627,19,0,38,Ibadan,Female,103.69,76.3,92.47,41.98,53.74,78.56,2025-10-27 06:40:38.396941,Kano,12,3.61,Corporate
362,172,332,91,Agbada,Cotton,2.81,Pending,2025-07-06 06:40:38.573011,2025-07-15 06:40:38.573011,9,1,59,Abuja,Male,91.36,108.63,83.51,53.13,54.57,78.34,2023-11-01 06:40:38.398724,Kano,18,4.43,Corporate
363,25,48,51,Dress,Cotton,2.41,Pending,2025-04-03 06:40:38.573435,2025-04-06 06:40:38.573435,3,1,28,Port Harcourt,Female,104.08,100.14,95.55,44.17,53.89,71.39,2024-10-15 06:40:38.393121,Abuja,9,4.94,Corporate
364,194,376,77,Dress,Cotton,4.56,Pending,2026-02-13 06:40:38.573833,2026-02-27 06:40:38.573833,14,1,41,Port Harcourt,Female,109.62,95.13,118.4,39.15,55.62,66.53,2025-02-20 06:40:38.399740,Abuja,9,4.11,Menswear
365,56,109,69,Shirt,Linen,2.4,Completed,2025-07-24 06:40:38.574221,2025-08-13 06:40:38.574221,20,0,54,Ibadan,Male,112.05,106.0,123.69,36.65,62.79,67.66,2025-08-09 06:40:38.394401,Abuja,8,3.66,Bridal
366,238,465,10,Suit,Wool,4.85,Pending,2025-11-22 06:40:38.574600,2025-11-26 06:40:38.574600,4,1,44,Lagos,Female,91.57,106.96,109.31,42.25,56.32,80.52,2024-10-18 06:40:38.401550,Kano,3,4.81,Womenswear
367,72,140,107,Kaftan,Wool,4.31,Pending,2025-02-19 06:40:38.574979,2025-03-01 06:40:38.574979,10,1,38,Port Harcourt,Male,107.23,65.09,100.24,44.26,53.56,77.1,2025-04-08 06:40:38.395006,Abuja,9,3.66,Kidswear
368,188,366,70,Suit,Ankara,4.98,In Progress,2025-03-14 06:40:38.575355,2025-03-22 06:40:38.575355,8,1,28,Abuja,Female,103.93,103.75,124.18,51.17,59.99,71.97,2023-09-18 06:40:38.399551,Port Harcourt,4,3.64,Womenswear
369,160,313,105,Shirt,Silk,3.89,Pending,2025-11-19 06:40:38.575748,2025-12-06 06:40:38.575748,17,0,53,Ibadan,Male,105.56,105.29,124.94,39.85,65.8,74.52,2024-08-27 06:40:38.398380,Lagos,4,3.83,Menswear
370,95,187,40,Kaftan,Linen,1.85,Pending,2025-05-25 06:40:38.576125,2025-05-31 06:40:38.576125,6,1,26,Abuja,Male,109.05,93.09,127.12,54.76,57.46,76.39,2023-08-12 06:40:38.395999,Kano,5,4.75,Corporate
371,57,110,34,Shirt,Linen,2.29,Pending,2025-03-23 06:40:38.576501,2025-04-02 06:40:38.576501,10,1,21,Abuja,Male,119.67,83.49,117.34,47.48,51.92,89.55,2025-12-21 06:40:38.394429,Kano,13,3.57,Corporate
372,185,358,31,Agbada,Wool,3.74,Completed,2025-11-14 06:40:38.576969,2025-11-27 06:40:38.576969,13,1,32,Abuja,Female,100.84,69.85,87.28,43.78,67.08,77.43,2025-11-12 06:40:38.399398,Port Harcourt,15,3.75,Womenswear
373,63,122,17,Kaftan,Ankara,1.51,Pending,2025-11-12 06:40:38.577448,2025-11-19 06:40:38.577448,7,1,44,Lagos,Male,117.37,72.67,81.34,39.28,66.54,69.82,2024-10-12 06:40:38.394660,Port Harcourt,6,4.62,Kidswear
374,128,252,13,Shirt,Linen,2.59,Completed,2026-01-21 06:40:38.577912,2026-01-31 06:40:38.577912,10,1,50,Port Harcourt,Female,82.21,104.69,125.03,36.56,72.2,76.49,2025-02-06 06:40:38.397244,Ibadan,11,4.75,Corporate
375,213,420,28,Dress,Wool,2.05,Completed,2025-07-24 06:40:38.578305,2025-08-08 06:40:38.578305,15,0,52,Lagos,Female,91.39,101.65,108.32,41.4,66.16,85.03,2024-07-02 06:40:38.400630,Kano,5,4.56,Menswear
376,205,402,117,Suit,Cotton,3.65,In Progress,2025-05-04 06:40:38.578734,2025-05-07 06:40:38.578734,3,1,45,Port Harcourt,Male,85.9,103.27,85.33,44.0,58.18,90.0,2026-01-16 06:40:38.400307,Port Harcourt,10,4.82,Menswear
377,180,349,54,Agbada,Cotton,3.0,Completed,2025-09-08 06:40:38.579123,2025-09-18 06:40:38.579123,10,1,24,Ibadan,Male,116.21,65.19,80.07,44.72,56.57,79.96,2025-12-06 06:40:38.399031,Ibadan,7,3.97,Womenswear
378,97,191,98,Dress,Wool,2.78,Completed,2025-10-25 06:40:38.579675,2025-11-15 06:40:38.579675,21,0,48,Ibadan,Female,106.01,90.65,115.36,37.94,71.97,84.64,2024-12-09 06:40:38.396068,Lagos,17,4.54,Menswear
379,104,205,117,Dress,Cotton,3.42,In Progress,2025-03-19 06:40:38.580082,2025-03-31 06:40:38.580082,12,1,42,Kano,Female,97.8,79.25,90.07,49.61,71.17,69.81,2023-10-11 06:40:38.396324,Port Harcourt,10,4.82,Menswear
380,275,545,74,Shirt,Ankara,3.41,Completed,2025-03-08 06:40:38.580468,2025-03-16 06:40:38.580468,8,1,28,Lagos,Female,95.85,61.69,124.97,40.02,53.96,92.26,2025-10-05 06:40:38.403129,Kano,14,4.51,Womenswear
381,71,137,59,Kaftan,Ankara,4.53,Pending,2025-08-22 06:40:38.580913,2025-08-27 06:40:38.580913,5,1,18,Ibadan,Male,91.45,62.52,80.56,42.35,56.93,71.01,2024-09-25 06:40:38.394956,Kano,12,3.61,Corporate
382,76,148,76,Suit,Silk,3.17,Completed,2025-04-23 06:40:38.581326,2025-04-29 06:40:38.581326,6,1,47,Port Harcourt,Male,116.6,67.07,94.9,49.15,68.77,70.65,2025-06-24 06:40:38.395149,Abuja,10,4.99,Corporate
383,267,529,87,Agbada,Ankara,1.37,Pending,2025-07-25 06:40:38.581764,2025-08-01 06:40:38.581764,7,1,35,Lagos,Female,90.9,73.59,104.59,37.82,50.01,92.58,2023-08-02 06:40:38.402783,Port Harcourt,11,4.7,Bridal
384,290,576,117,Agbada,Cotton,4.17,Pending,2026-01-01 06:40:38.582200,2026-01-21 06:40:38.582200,20,0,40,Lagos,Male,98.44,77.5,100.09,41.03,68.6,71.64,2025-02-27 06:40:38.403700,Port Harcourt,10,4.82,Menswear
385,218,432,101,Agbada,Ankara,2.16,Pending,2025-06-06 06:40:38.582619,2025-06-23 06:40:38.582619,17,0,57,Kano,Female,83.63,64.17,126.32,40.0,64.82,83.52,2025-06-01 06:40:38.400838,Ibadan,15,4.88,Womenswear
386,105,206,68,Shirt,Linen,3.55,In Progress,2025-08-03 06:40:38.583043,2025-08-22 06:40:38.583043,19,0,47,Kano,Male,104.46,101.35,112.41,45.42,72.65,76.15,2024-09-14 06:40:38.396343,Kano,2,4.59,Menswear
387,12,22,47,Suit,Wool,2.59,Pending,2025-12-01 06:40:38.583479,2025-12-06 06:40:38.583479,5,1,32,Ibadan,Male,100.3,81.67,88.26,54.94,69.75,73.63,2024-05-29 06:40:38.392652,Abuja,1,4.73,Kidswear
388,217,430,65,Dress,Ankara,2.54,In Progress,2025-03-11 06:40:38.583898,2025-03-21 06:40:38.583898,10,1,30,Abuja,Female,115.01,91.08,115.13,40.74,74.63,69.61,2025-08-31 06:40:38.400803,Lagos,9,4.37,Womenswear
389,133,261,71,Agbada,Linen,1.29,In Progress,2025-07-18 06:40:38.584350,2025-07-23 06:40:38.584350,5,1,26,Abuja,Female,107.81,82.19,123.0,43.79,61.31,89.39,2023-06-16 06:40:38.397410,Kano,9,3.75,Womenswear
390,47,92,65,Dress,Cotton,3.06,In Progress,2025-03-26 06:40:38.584777,2025-04-15 06:40:38.584777,20,0,28,Kano,Female,93.76,70.21,80.66,50.57,51.61,65.78,2024-11-02 06:40:38.393936,Lagos,9,4.37,Womenswear
391,97,191,44,Kaftan,Linen,1.29,Pending,2025-11-25 06:40:38.585277,2025-12-16 06:40:38.585277,21,0,48,Ibadan,Female,106.01,90.65,115.36,37.94,71.97,84.64,2024-12-09 06:40:38.396068,Port Harcourt,17,4.28,Womenswear
392,94,185,2,Dress,Linen,2.75,Pending,2025-04-17 06:40:38.585725,2025-05-01 06:40:38.585725,14,1,38,Lagos,Male,80.81,91.47,94.05,53.79,52.35,87.44,2024-04-01 06:40:38.395964,Lagos,13,3.91,Kidswear
393,67,129,22,Shirt,Silk,1.5,Pending,2025-10-29 06:40:38.586153,2025-11-04 06:40:38.586153,6,1,34,Port Harcourt,Male,99.44,108.44,87.93,46.35,58.65,88.53,2025-02-06 06:40:38.394805,Lagos,11,5.0,Kidswear
394,120,237,74,Kaftan,Wool,2.44,Pending,2025-03-10 06:40:38.586588,2025-03-30 06:40:38.586588,20,0,38,Ibadan,Female,103.69,76.3,92.47,41.98,53.74,78.56,2025-10-27 06:40:38.396941,Kano,14,4.51,Womenswear
395,15,29,22,Agbada,Linen,4.36,Pending,2025-08-29 06:40:38.586984,2025-09-07 06:40:38.586984,9,1,21,Lagos,Female,88.12,100.23,120.4,36.28,74.15,83.03,2024-02-02 06:40:38.392773,Lagos,11,5.0,Kidswear
396,103,203,60,Dress,Wool,2.4,In Progress,2025-05-14 06:40:38.587420,2025-05-21 06:40:38.587420,7,1,56,Port Harcourt,Female,94.43,106.35,84.0,49.37,55.15,88.35,2023-09-17 06:40:38.396289,Ibadan,11,4.9,Bridal
397,167,324,68,Shirt,Silk,2.76,Pending,2025-05-19 06:40:38.587866,2025-05-29 06:40:38.587866,10,1,37,Ibadan,Male,84.72,90.47,101.95,43.94,72.74,94.41,2023-06-25 06:40:38.398576,Kano,2,4.59,Menswear
398,252,501,41,Shirt,Cotton,2.86,Pending,2025-06-02 06:40:38.588288,2025-06-12 06:40:38.588288,10,1,43,Lagos,Male,92.49,99.18,82.36,44.14,67.15,83.77,2025-06-24 06:40:38.402260,Port Harcourt,17,4.84,Menswear
399,255,506,17,Dress,Silk,1.07,Completed,2025-08-14 06:40:38.588737,2025-08-27 06:40:38.588737,13,1,41,Ibadan,Female,86.39,83.51,93.83,39.91,53.91,65.13,2023-08-28 06:40:38.402349,Port Harcourt,6,4.62,Kidswear
400,53,103,99,Shirt,Linen,2.42,Completed,2025-09-27 06:40:38.589154,2025-10-17 06:40:38.589154,20,0,20,Kano,Male,109.4,80.04,88.51,39.01,53.81,70.49,2025-11-20 06:40:38.394293,Kano,5,3.55,Womenswear
401,2,4,84,Agbada,Silk,4.35,Pending,2025-04-26 06:40:38.589709,2025-05-04 06:40:38.589709,8,1,25,Kano,Female,82.65,68.96,111.98,43.79,70.66,70.13,2024-06-02 06:40:38.392262,Port Harcourt,8,4.25,Menswear
402,247,488,102,Agbada,Cotton,2.53,Completed,2025-03-17 06:40:38.590175,2025-04-02 06:40:38.590175,16,0,41,Abuja,Male,103.72,74.31,120.43,42.67,74.78,83.23,2023-05-24 06:40:38.401980,Abuja,13,4.74,Corporate
403,198,387,44,Suit,Wool,3.9,Completed,2025-11-05 06:40:38.590604,2025-11-18 06:40:38.590604,13,1,22,Kano,Male,105.42,69.6,104.05,52.95,57.92,72.92,2026-02-04 06:40:38.399954,Port Harcourt,17,4.28,Womenswear
404,18,34,83,Suit,Ankara,4.01,Completed,2026-02-05 06:40:38.591053,2026-02-19 06:40:38.591053,14,1,27,Ibadan,Female,87.12,104.06,92.87,50.52,53.96,85.23,2026-02-05 06:40:38.392863,Lagos,14,4.68,Bridal
405,67,129,52,Dress,Silk,4.87,Pending,2025-12-26 06:40:38.591469,2026-01-11 06:40:38.591469,16,0,34,Port Harcourt,Male,99.44,108.44,87.93,46.35,58.65,88.53,2025-02-06 06:40:38.394805,Ibadan,3,4.37,Kidswear
406,197,384,36,Shirt,Wool,4.62,Pending,2025-08-05 06:40:38.591941,2025-08-20 06:40:38.591941,15,0,42,Lagos,Female,102.05,93.55,123.41,47.85,71.68,81.31,2025-07-28 06:40:38.399898,Kano,19,3.91,Womenswear
407,81,158,43,Suit,Cotton,4.4,Pending,2025-06-06 06:40:38.592372,2025-06-25 06:40:38.592372,19,0,51,Port Harcourt,Male,85.53,80.49,94.48,54.25,59.55,88.32,2025-05-15 06:40:38.395344,Port Harcourt,9,4.64,Kidswear
408,221,436,55,Kaftan,Linen,1.19,In Progress,2025-06-24 06:40:38.592860,2025-07-08 06:40:38.592860,14,1,59,Ibadan,Male,112.92,100.0,84.94,42.49,69.93,94.3,2024-08-03 06:40:38.400938,Port Harcourt,2,4.71,Kidswear
409,7,14,109,Kaftan,Cotton,1.64,Completed,2025-10-05 06:40:38.593330,2025-10-08 06:40:38.593330,3,1,48,Lagos,Male,111.23,99.98,98.46,37.8,63.29,90.21,2024-09-04 06:40:38.392459,Abuja,15,4.78,Womenswear
410,95,188,73,Kaftan,Wool,3.44,In Progress,2025-02-18 06:40:38.593786,2025-03-06 06:40:38.593786,16,0,26,Abuja,Male,118.66,107.6,89.06,39.4,54.09,94.83,2025-11-21 06:40:38.396014,Port Harcourt,5,4.73,Kidswear
411,110,216,103,Agbada,Ankara,4.09,In Progress,2026-02-03 06:40:38.594297,2026-02-11 06:40:38.594297,8,1,51,Kano,Female,109.75,80.96,111.74,49.05,50.67,90.5,2023-06-08 06:40:38.396517,Kano,18,3.95,Womenswear
412,216,428,107,Dress,Silk,1.63,In Progress,2025-11-07 06:40:38.594759,2025-11-14 06:40:38.594759,7,1,39,Ibadan,Female,114.18,67.95,128.37,54.75,58.14,65.87,2025-07-01 06:40:38.400769,Abuja,9,3.66,Kidswear
413,31,60,66,Agbada,Linen,2.22,Pending,2025-06-11 06:40:38.595170,2025-06-19 06:40:38.595170,8,1,30,Lagos,Female,86.32,105.52,97.53,35.28,74.67,93.8,2023-08-16 06:40:38.393334,Ibadan,12,4.39,Kidswear
414,77,153,84,Dress,Linen,1.65,Pending,2025-09-15 06:40:38.595589,2025-09-29 06:40:38.595589,14,1,57,Kano,Male,111.16,89.68,125.73,35.6,58.93,71.79,2025-05-22 06:40:38.395251,Port Harcourt,8,4.25,Menswear
415,113,221,14,Kaftan,Wool,4.8,Pending,2025-03-04 06:40:38.596027,2025-03-15 06:40:38.596027,11,1,52,Abuja,Male,86.26,108.2,105.36,53.78,67.91,86.21,2024-08-01 06:40:38.396604,Kano,7,4.17,Corporate
416,72,140,5,Agbada,Wool,1.02,Pending,2025-11-24 06:40:38.596472,2025-12-02 06:40:38.596472,8,1,38,Port Harcourt,Male,107.23,65.09,100.24,44.26,53.56,77.1,2025-04-08 06:40:38.395006,Lagos,17,3.83,Menswear
417,198,387,57,Agbada,Cotton,2.31,Pending,2025-07-30 06:40:38.596926,2025-08-17 06:40:38.596926,18,0,22,Kano,Male,105.42,69.6,104.05,52.95,57.92,72.92,2026-02-04 06:40:38.399954,Kano,12,3.89,Kidswear
418,267,529,24,Agbada,Cotton,1.02,Completed,2025-10-30 06:40:38.597377,2025-11-11 06:40:38.597377,12,1,35,Lagos,Female,90.9,73.59,104.59,37.82,50.01,92.58,2023-08-02 06:40:38.402783,Abuja,3,3.97,Corporate
419,262,522,96,Dress,Ankara,1.2,Pending,2025-08-21 06:40:38.597811,2025-08-30 06:40:38.597811,9,1,50,Kano,Female,118.7,80.15,96.93,37.15,52.6,85.58,2023-11-20 06:40:38.402652,Lagos,6,4.5,Menswear
420,219,434,31,Kaftan,Wool,1.52,Pending,2025-06-24 06:40:38.598247,2025-06-27 06:40:38.598247,3,1,49,Kano,Male,81.14,66.12,96.56,35.14,65.54,94.77,2024-02-22 06:40:38.400873,Port Harcourt,15,3.75,Womenswear
421,88,173,43,Agbada,Ankara,1.01,Completed,2025-07-29 06:40:38.598662,2025-08-06 06:40:38.598662,8,1,20,Lagos,Female,108.71,78.69,91.33,46.34,57.94,73.5,2024-10-29 06:40:38.395627,Port Harcourt,9,4.64,Kidswear
422,32,63,20,Kaftan,Silk,2.48,In Progress,2025-03-27 06:40:38.599064,2025-04-16 06:40:38.599064,20,0,46,Lagos,Female,111.58,76.33,124.78,35.44,61.83,90.13,2025-03-24 06:40:38.393385,Kano,5,4.78,Bridal
423,259,517,71,Kaftan,Wool,2.42,In Progress,2025-12-12 06:40:38.599513,2025-12-31 06:40:38.599513,19,0,35,Port Harcourt,Female,92.26,80.16,98.57,42.04,65.24,84.6,2024-05-04 06:40:38.402558,Kano,9,3.75,Womenswear
424,86,169,71,Agbada,Linen,1.83,Completed,2026-01-08 06:40:38.599938,2026-01-21 06:40:38.599938,13,1,45,Ibadan,Female,119.42,95.06,92.05,37.53,59.85,77.38,2025-01-27 06:40:38.395557,Kano,9,3.75,Womenswear
425,121,238,32,Shirt,Silk,2.93,Completed,2025-02-28 06:40:38.600373,2025-03-12 06:40:38.600373,12,1,45,Ibadan,Female,105.92,101.33,103.72,52.36,71.19,81.84,2023-08-21 06:40:38.396963,Abuja,1,4.36,Bridal
426,222,437,40,Dress,Linen,2.82,Completed,2025-06-09 06:40:38.600797,2025-06-28 06:40:38.600797,19,0,26,Port Harcourt,Male,114.6,68.36,101.14,36.12,67.65,83.36,2024-03-01 06:40:38.400960,Kano,5,4.75,Corporate
427,92,180,90,Suit,Cotton,2.52,Completed,2025-06-23 06:40:38.601204,2025-07-13 06:40:38.601204,20,0,28,Ibadan,Female,96.65,73.96,123.5,45.9,58.13,79.8,2023-07-08 06:40:38.395853,Kano,15,3.97,Womenswear
428,63,121,87,Kaftan,Linen,1.26,Completed,2025-11-22 06:40:38.601646,2025-12-03 06:40:38.601646,11,1,44,Lagos,Male,102.15,73.41,121.08,51.48,58.46,74.49,2025-08-05 06:40:38.394645,Port Harcourt,11,4.7,Bridal
429,273,540,2,Dress,Cotton,3.46,In Progress,2025-11-20 06:40:38.602063,2025-12-10 06:40:38.602063,20,0,59,Ibadan,Female,110.8,69.73,114.03,42.76,68.14,89.64,2024-11-02 06:40:38.403004,Lagos,13,3.91,Kidswear
430,285,566,46,Kaftan,Linen,1.65,Pending,2026-01-19 06:40:38.602487,2026-02-05 06:40:38.602487,17,0,22,Lagos,Female,107.21,63.5,88.8,49.36,54.44,92.03,2023-06-14 06:40:38.403521,Lagos,5,4.12,Womenswear
431,26,49,89,Dress,Linen,3.97,Pending,2026-02-08 06:40:38.602881,2026-03-01 06:40:38.602881,21,0,18,Ibadan,Female,106.68,91.5,116.51,38.19,67.32,85.53,2023-08-01 06:40:38.393140,Lagos,12,4.67,Corporate
432,207,407,93,Dress,Wool,4.65,In Progress,2026-02-11 06:40:38.603263,2026-02-20 06:40:38.603263,9,1,19,Lagos,Male,99.05,60.18,92.42,36.96,58.96,77.02,2025-02-24 06:40:38.400396,Port Harcourt,14,3.77,Menswear
433,143,283,96,Dress,Silk,2.71,Pending,2025-10-15 06:40:38.603700,2025-10-25 06:40:38.603700,10,1,46,Abuja,Female,98.72,94.95,117.3,36.51,70.23,73.09,2023-07-03 06:40:38.397794,Lagos,6,4.5,Menswear
434,65,125,103,Shirt,Wool,2.55,Completed,2025-03-23 06:40:38.604107,2025-04-08 06:40:38.604107,16,0,43,Lagos,Male,94.58,72.83,119.49,52.03,62.2,92.76,2024-06-22 06:40:38.394729,Kano,18,3.95,Womenswear
435,63,122,54,Suit,Cotton,3.34,In Progress,2025-08-12 06:40:38.604507,2025-08-30 06:40:38.604507,18,0,44,Lagos,Male,117.37,72.67,81.34,39.28,66.54,69.82,2024-10-12 06:40:38.394660,Ibadan,7,3.97,Womenswear
436,187,363,59,Kaftan,Ankara,4.55,Completed,2025-02-21 06:40:38.604936,2025-02-25 06:40:38.604936,4,1,33,Abuja,Female,114.65,74.3,124.03,54.83,63.23,71.16,2026-01-04 06:40:38.399496,Kano,12,3.61,Corporate
437,37,71,71,Agbada,Silk,2.82,In Progress,2025-07-21 06:40:38.605354,2025-07-26 06:40:38.605354,5,1,45,Ibadan,Female,95.85,79.93,107.05,35.03,74.63,92.11,2025-11-15 06:40:38.393534,Kano,9,3.75,Womenswear
438,281,557,55,Kaftan,Wool,4.92,Completed,2025-12-20 06:40:38.605806,2025-12-29 06:40:38.605806,9,1,29,Port Harcourt,Female,90.29,77.81,86.88,40.72,63.76,87.01,2024-04-07 06:40:38.403347,Port Harcourt,2,4.71,Kidswear
439,140,278,86,Suit,Cotton,2.69,Pending,2025-09-22 06:40:38.606207,2025-10-02 06:40:38.606207,10,1,32,Lagos,Female,95.3,79.7,109.37,48.22,65.26,71.17,2024-12-17 06:40:38.397706,Kano,2,4.89,Womenswear
440,289,575,7,Kaftan,Cotton,2.15,Pending,2025-05-20 06:40:38.606673,2025-05-30 06:40:38.606673,10,1,38,Lagos,Male,85.97,99.2,111.44,49.91,55.35,84.44,2024-12-13 06:40:38.403681,Abuja,7,4.4,Menswear
441,236,463,6,Kaftan,Cotton,4.02,Pending,2025-05-12 06:40:38.607125,2025-05-27 06:40:38.607125,15,0,31,Kano,Female,86.78,109.86,86.72,45.1,68.51,90.1,2025-10-24 06:40:38.401510,Kano,6,4.52,Corporate
442,290,577,118,Suit,Linen,2.25,In Progress,2025-07-27 06:40:38.607583,2025-08-14 06:40:38.607583,18,0,40,Lagos,Male,107.53,78.77,83.53,47.29,56.39,83.64,2024-04-23 06:40:38.403716,Port Harcourt,10,4.16,Menswear
443,46,91,69,Kaftan,Cotton,4.89,In Progress,2025-04-29 06:40:38.608041,2025-05-13 06:40:38.608041,14,1,50,Lagos,Female,80.47,105.99,108.88,46.24,58.85,82.18,2024-11-23 06:40:38.393910,Abuja,8,3.66,Bridal
444,262,523,1,Agbada,Wool,4.54,In Progress,2025-09-24 06:40:38.608491,2025-10-09 06:40:38.608491,15,0,50,Kano,Female,87.28,95.56,89.51,36.63,52.29,68.39,2023-10-07 06:40:38.402667,Kano,16,4.34,Kidswear
445,62,119,14,Suit,Silk,2.17,In Progress,2025-02-15 06:40:38.608959,2025-03-07 06:40:38.608959,20,0,36,Kano,Female,115.99,97.1,92.83,52.43,60.82,87.83,2025-04-08 06:40:38.394610,Kano,7,4.17,Corporate
446,178,346,53,Kaftan,Wool,4.3,In Progress,2026-02-04 06:40:38.609398,2026-02-25 06:40:38.609398,21,0,24,Lagos,Female,91.42,84.25,100.05,39.86,63.69,67.21,2025-02-11 06:40:38.398966,Abuja,7,3.88,Corporate
447,3,5,99,Suit,Cotton,2.81,Pending,2026-01-28 06:40:38.609846,2026-02-10 06:40:38.609846,13,1,33,Lagos,Male,118.69,89.41,116.2,36.16,68.22,84.01,2025-03-11 06:40:38.392283,Kano,5,3.55,Womenswear
448,94,184,82,Dress,Cotton,2.21,In Progress,2025-05-25 06:40:38.610298,2025-06-15 06:40:38.610298,21,0,38,Lagos,Male,96.81,107.23,87.85,46.94,59.13,89.57,2025-08-31 06:40:38.395949,Ibadan,6,4.23,Bridal
449,12,22,42,Dress,Linen,1.8,Completed,2026-01-08 06:40:38.610716,2026-01-14 06:40:38.610716,6,1,32,Ibadan,Male,100.3,81.67,88.26,54.94,69.75,73.63,2024-05-29 06:40:38.392652,Lagos,13,4.8,Bridal
450,113,220,114,Agbada,Linen,3.28,Completed,2025-10-14 06:40:38.611139,2025-11-03 06:40:38.611139,20,0,52,Abuja,Male,106.19,68.78,128.33,43.09,70.48,88.52,2024-04-09 06:40:38.396589,Lagos,14,4.81,Corporate
451,250,495,47,Dress,Wool,2.98,Pending,2025-12-09 06:40:38.611557,2025-12-24 06:40:38.611557,15,0,34,Port Harcourt,Female,118.65,60.26,102.33,36.7,73.41,92.77,2024-08-02 06:40:38.402148,Abuja,1,4.73,Kidswear
452,242,475,56,Dress,Ankara,4.57,Pending,2025-03-26 06:40:38.611982,2025-04-09 06:40:38.611982,14,1,54,Port Harcourt,Female,105.85,103.3,86.37,52.4,58.37,79.07,2024-08-08 06:40:38.401722,Abuja,8,3.83,Menswear
453,83,165,70,Dress,Ankara,1.13,In Progress,2025-12-16 06:40:38.612428,2025-12-22 06:40:38.612428,6,1,50,Port Harcourt,Female,112.66,89.45,110.74,48.44,69.04,66.9,2024-10-17 06:40:38.395482,Port Harcourt,4,3.64,Womenswear
454,82,161,89,Shirt,Linen,3.83,In Progress,2026-01-10 06:40:38.612848,2026-01-19 06:40:38.612848,9,1,31,Ibadan,Female,113.28,93.53,88.21,50.14,71.12,76.12,2025-06-30 06:40:38.395398,Lagos,12,4.67,Corporate
455,74,146,81,Shirt,Cotton,2.97,In Progress,2025-12-31 06:40:38.613306,2026-01-10 06:40:38.613306,10,1,41,Kano,Male,116.53,91.36,80.53,38.48,71.31,89.64,2025-06-14 06:40:38.395108,Abuja,4,3.84,Bridal
456,222,437,31,Suit,Ankara,1.53,In Progress,2025-05-31 06:40:38.613763,2025-06-16 06:40:38.613763,16,0,26,Port Harcourt,Male,114.6,68.36,101.14,36.12,67.65,83.36,2024-03-01 06:40:38.400960,Port Harcourt,15,3.75,Womenswear
457,281,558,40,Kaftan,Ankara,2.15,In Progress,2025-08-02 06:40:38.614197,2025-08-06 06:40:38.614197,4,1,29,Port Harcourt,Female,110.1,105.09,120.96,41.73,68.68,67.82,2025-01-06 06:40:38.403362,Kano,5,4.75,Corporate
